source,target
"i am a woman . # i love cats . # i am married to a man . # i like crocheting . CC  SS hey i am pam ! what is going on with you ? # hello ! my name is ayako . just hanging out with my cats all over me . . you ? # relaxing mostly . do you have any hobbies ? # i enjoy crocheting , how about you ? # truth be told , i love just looking up at the clouds . # that can be enjoyable . where are you from ? # i have a very active imagination . i love october because dressing up as a character # are you married ? i am . # for halloween i mean . des moines . getting divorced . # 
","i am not sure .  is funny , i. am not surprised . \# i am not sure .  is funny , i.
"
"my favorite pass time is gazing at clouds . # i love chocolate milk shakes . # my favorite holiday is halloween because i like dressing up . # i ride my red bike to work everyday . # my best friend is my dog allie . CC  SS hey i am pam ! what is going on with you ? # hello ! my name is ayako . just hanging out with my cats all over me . . you ? # relaxing mostly . do you have any hobbies ? # i enjoy crocheting , how about you ? # truth be told , i love just looking up at the clouds . # that can be enjoyable . where are you from ? # i have a very active imagination . i love october because dressing up as a character # are you married ? i am . # for halloween i mean . des moines . getting divorced . # sorry to hear that . i am in michigan . originally japan . ia is a great place for cloud watching ! # 
","i have a lot of fun there .  is a great place to be .  . . \# i have a lot of fun there .  .
"
"i am a woman . # i love cats . # i am married to a man . # i like crocheting . CC  SS hey i am pam ! what is going on with you ? # hello ! my name is ayako . just hanging out with my cats all over me . . you ? # relaxing mostly . do you have any hobbies ? # i enjoy crocheting , how about you ? # truth be told , i love just looking up at the clouds . # that can be enjoyable . where are you from ? # i have a very active imagination . i love october because dressing up as a character # are you married ? i am . # for halloween i mean . des moines . getting divorced . # sorry to hear that . i am in michigan . originally japan . ia is a great place for cloud watching ! # it is fine though . i have chocolate milkshakes to make me feel better . i love them . # 
","i love to see them .   . \# i love to see them .  
"
"my favorite pass time is gazing at clouds . # i love chocolate milk shakes . # my favorite holiday is halloween because i like dressing up . # i ride my red bike to work everyday . # my best friend is my dog allie . CC  SS hey i am pam ! what is going on with you ? # hello ! my name is ayako . just hanging out with my cats all over me . . you ? # relaxing mostly . do you have any hobbies ? # i enjoy crocheting , how about you ? # truth be told , i love just looking up at the clouds . # that can be enjoyable . where are you from ? # i have a very active imagination . i love october because dressing up as a character # are you married ? i am . # for halloween i mean . des moines . getting divorced . # sorry to hear that . i am in michigan . originally japan . ia is a great place for cloud watching ! # it is fine though . i have chocolate milkshakes to make me feel better . i love them . # i prefer vanilla myself . # 
","i love to see them .   is a great movie for me , i.d \# i love to see them .   .
"
"i am a woman . # i love cats . # i am married to a man . # i like crocheting . CC  SS hey i am pam ! what is going on with you ? # hello ! my name is ayako . just hanging out with my cats all over me . . you ? # relaxing mostly . do you have any hobbies ? # i enjoy crocheting , how about you ? # truth be told , i love just looking up at the clouds . # that can be enjoyable . where are you from ? # i have a very active imagination . i love october because dressing up as a character # are you married ? i am . # for halloween i mean . des moines . getting divorced . # sorry to hear that . i am in michigan . originally japan . ia is a great place for cloud watching ! # it is fine though . i have chocolate milkshakes to make me feel better . i love them . # i prefer vanilla myself . # it is so flat here and pleasant . # 
","i love to see it .   . \# i love to see it .   is a great place to start ...
"
"i am allergic to seafood . # i own a iphone 7 . # my father worked 11 hours a day . # i drink hot chocolate during the winter . # my mother use to read me bed time stories . CC  SS 
","hi there , how much do you care for ?   . . .   . . \# hi there , how much do you care about ?
"
"i enjoy swimming . # i do not like green eggs and ham . # i have a missing pinky toe . # i have 4 dogs . # i love cooking . CC  SS hi ! how are you today ? # 
","i amiable .  .   . \# i amiable .  .  
"
"i am allergic to seafood . # i own a iphone 7 . # my father worked 11 hours a day . # i drink hot chocolate during the winter . # my mother use to read me bed time stories . CC  SS hi ! how are you today ? # i am great , how are you ? # 
","i amiable .  .   . \# i amiable .  .  
"
"i enjoy swimming . # i do not like green eggs and ham . # i have a missing pinky toe . # i have 4 dogs . # i love cooking . CC  SS hi ! how are you today ? # i am great , how are you ? # i am amazing , except i found out i am allergic to fish ! # 
","i am not sure what the problem is , but I am sorry that happened to you .  \# i am not sure what the problem is .
"
"i am allergic to seafood . # i own a iphone 7 . # my father worked 11 hours a day . # i drink hot chocolate during the winter . # my mother use to read me bed time stories . CC  SS hi ! how are you today ? # i am great , how are you ? # i am amazing , except i found out i am allergic to fish ! # what a shame ! fish is is so delicious , especially canned sardines ! # 
","i am not sure what the problem is . \# i am not sure what the problem is , but I am allergic to either . 
"
"i enjoy swimming . # i do not like green eggs and ham . # i have a missing pinky toe . # i have 4 dogs . # i love cooking . CC  SS hi ! how are you today ? # i am great , how are you ? # i am amazing , except i found out i am allergic to fish ! # what a shame ! fish is is so delicious , especially canned sardines ! # i have to disagree with you on that one . my iphone 7 looks like a sardine # 
","i have a sledgehammer to prove it !  !   !  !   \# i have a sledgehammer to prove it !  .
"
"i am allergic to seafood . # i own a iphone 7 . # my father worked 11 hours a day . # i drink hot chocolate during the winter . # my mother use to read me bed time stories . CC  SS hi ! how are you today ? # i am great , how are you ? # i am amazing , except i found out i am allergic to fish ! # what a shame ! fish is is so delicious , especially canned sardines ! # i have to disagree with you on that one . my iphone 7 looks like a sardine # that is okay . i am missing a pinky toe . life could be better . # 
","i am not sure what the pinky-stick is it seems . \# i am not sure what the pinky is .
"
"i enjoy swimming . # i do not like green eggs and ham . # i have a missing pinky toe . # i have 4 dogs . # i love cooking . CC  SS hi ! how are you today ? # i am great , how are you ? # i am amazing , except i found out i am allergic to fish ! # what a shame ! fish is is so delicious , especially canned sardines ! # i have to disagree with you on that one . my iphone 7 looks like a sardine # that is okay . i am missing a pinky toe . life could be better . # yeah , my dad works 11 hours a day so life tough # 
","i am not sure .  is funny , i am not stupid .   .  ? \# i am not sure .  is funny , i am not .
"
"i am allergic to seafood . # i own a iphone 7 . # my father worked 11 hours a day . # i drink hot chocolate during the winter . # my mother use to read me bed time stories . CC  SS hi ! how are you today ? # i am great , how are you ? # i am amazing , except i found out i am allergic to fish ! # what a shame ! fish is is so delicious , especially canned sardines ! # i have to disagree with you on that one . my iphone 7 looks like a sardine # that is okay . i am missing a pinky toe . life could be better . # yeah , my dad works 11 hours a day so life tough # do you enjoying eating ham ? # 
","i do n't like us , but i love ham .  \# i do n't like us , but i love hamster
"
