source,target
"i love bruno mars . # i love sweets . # i sleep a lot . # i am in high school . CC  SS hi , i am eating sweet strawberry candies while chatting # jealous . i can not even really eat candies right now cuz i can not really have sugar # i eat and sleep most of the time during the day # like most other humans . . . ? d # i eat sweets and then sleep every 5 hours . . . # that sounds like a riddle . . . . am i supposed to guess what you are next ? # not a riddle , its true , i also listen to bruno mars while i eat sweets # yeah but who does not listen to bruno mars ? ; actually i prefer christian rock # 
","i love christmas rock is dead . \# i love christmas music . 
"
"i love to listen to religious music . # i am a middle aged woman . # i love my family . # i like playing basketball . CC  SS hi , i am eating sweet strawberry candies while chatting # jealous . i can not even really eat candies right now cuz i can not really have sugar # i eat and sleep most of the time during the day # like most other humans . . . ? d # i eat sweets and then sleep every 5 hours . . . # that sounds like a riddle . . . . am i supposed to guess what you are next ? # not a riddle , its true , i also listen to bruno mars while i eat sweets # yeah but who does not listen to bruno mars ? ; actually i prefer christian rock # oh , i am still in high school , my friends love christian rock . # 
","i love to listen to her \# i love to listen to her music
"
"i love bruno mars . # i love sweets . # i sleep a lot . # i am in high school . CC  SS hi , i am eating sweet strawberry candies while chatting # jealous . i can not even really eat candies right now cuz i can not really have sugar # i eat and sleep most of the time during the day # like most other humans . . . ? d # i eat sweets and then sleep every 5 hours . . . # that sounds like a riddle . . . . am i supposed to guess what you are next ? # not a riddle , its true , i also listen to bruno mars while i eat sweets # yeah but who does not listen to bruno mars ? ; actually i prefer christian rock # oh , i am still in high school , my friends love christian rock . # yeah ! its so wholesome is not it ? good for high schoolers and families # 
","i am not a fan of christmas , but i do love this music ! \# i am not a fan of christmas .
"
"i love to listen to religious music . # i am a middle aged woman . # i love my family . # i like playing basketball . CC  SS hi , i am eating sweet strawberry candies while chatting # jealous . i can not even really eat candies right now cuz i can not really have sugar # i eat and sleep most of the time during the day # like most other humans . . . ? d # i eat sweets and then sleep every 5 hours . . . # that sounds like a riddle . . . . am i supposed to guess what you are next ? # not a riddle , its true , i also listen to bruno mars while i eat sweets # yeah but who does not listen to bruno mars ? ; actually i prefer christian rock # oh , i am still in high school , my friends love christian rock . # yeah ! its so wholesome is not it ? good for high schoolers and families # i love jesus , i hate to tell white lies ! truth means a lot to me . # 
","i love it . \# i love it when i can
"
"i love bruno mars . # i love sweets . # i sleep a lot . # i am in high school . CC  SS hi , i am eating sweet strawberry candies while chatting # jealous . i can not even really eat candies right now cuz i can not really have sugar # i eat and sleep most of the time during the day # like most other humans . . . ? d # i eat sweets and then sleep every 5 hours . . . # that sounds like a riddle . . . . am i supposed to guess what you are next ? # not a riddle , its true , i also listen to bruno mars while i eat sweets # yeah but who does not listen to bruno mars ? ; actually i prefer christian rock # oh , i am still in high school , my friends love christian rock . # yeah ! its so wholesome is not it ? good for high schoolers and families # i love jesus , i hate to tell white lies ! truth means a lot to me . # ditto , how do you feel about sam harris the author ? # 
","i do n't really . \# i do n't really , really ,
"
"i love to listen to religious music . # i am a middle aged woman . # i love my family . # i like playing basketball . CC  SS hi , i am eating sweet strawberry candies while chatting # jealous . i can not even really eat candies right now cuz i can not really have sugar # i eat and sleep most of the time during the day # like most other humans . . . ? d # i eat sweets and then sleep every 5 hours . . . # that sounds like a riddle . . . . am i supposed to guess what you are next ? # not a riddle , its true , i also listen to bruno mars while i eat sweets # yeah but who does not listen to bruno mars ? ; actually i prefer christian rock # oh , i am still in high school , my friends love christian rock . # yeah ! its so wholesome is not it ? good for high schoolers and families # i love jesus , i hate to tell white lies ! truth means a lot to me . # ditto , how do you feel about sam harris the author ? # sorry i am not familiar , can you tell me more about him ? # 
","i do n't know , i do not know more about it .   \# i do n't know , i do not know him
"
"i love bruno mars . # i love sweets . # i sleep a lot . # i am in high school . CC  SS hi , i am eating sweet strawberry candies while chatting # jealous . i can not even really eat candies right now cuz i can not really have sugar # i eat and sleep most of the time during the day # like most other humans . . . ? d # i eat sweets and then sleep every 5 hours . . . # that sounds like a riddle . . . . am i supposed to guess what you are next ? # not a riddle , its true , i also listen to bruno mars while i eat sweets # yeah but who does not listen to bruno mars ? ; actually i prefer christian rock # oh , i am still in high school , my friends love christian rock . # yeah ! its so wholesome is not it ? good for high schoolers and families # i love jesus , i hate to tell white lies ! truth means a lot to me . # ditto , how do you feel about sam harris the author ? # sorry i am not familiar , can you tell me more about him ? # he is a neuroscientist philosopher and podcaster . he talks about really deep subjects # 
","i am not a fan of him .  . .  . .   . . . \# i am not a fan of him .  .
"
"i love to listen to religious music . # i am a middle aged woman . # i love my family . # i like playing basketball . CC  SS hi , i am eating sweet strawberry candies while chatting # jealous . i can not even really eat candies right now cuz i can not really have sugar # i eat and sleep most of the time during the day # like most other humans . . . ? d # i eat sweets and then sleep every 5 hours . . . # that sounds like a riddle . . . . am i supposed to guess what you are next ? # not a riddle , its true , i also listen to bruno mars while i eat sweets # yeah but who does not listen to bruno mars ? ; actually i prefer christian rock # oh , i am still in high school , my friends love christian rock . # yeah ! its so wholesome is not it ? good for high schoolers and families # i love jesus , i hate to tell white lies ! truth means a lot to me . # ditto , how do you feel about sam harris the author ? # sorry i am not familiar , can you tell me more about him ? # he is a neuroscientist philosopher and podcaster . he talks about really deep subjects # can you please tell me what his philosophy is and how it affect your life ? # 
","i am not a fan of his films , but he is very fond of the bible .  \# i am not a fan of his films , but he is very fond of my films .
"
"i have three daughters . # i grew up on a farm in kansas . # my wife and i like to go scuba diving . # i love to go horseback riding . CC  SS 
","hi there ?   . \# hi there ?  
"
"my favorite movie is goodfellas . # my parents have been married for 40 years . # i love to read . # i am a proofreader for a greeting card company . CC  SS hello , my name is sarah . how are you today ? # 
","i am not a writer .  . \# i am not a writer . 
"
"i have three daughters . # i grew up on a farm in kansas . # my wife and i like to go scuba diving . # i love to go horseback riding . CC  SS hello , my name is sarah . how are you today ? # good , my name is jenni . # 
","i am not heard , but the film is about horses , and horses are horses .  . \# i am not heard , i.
"
"my favorite movie is goodfellas . # my parents have been married for 40 years . # i love to read . # i am a proofreader for a greeting card company . CC  SS hello , my name is sarah . how are you today ? # good , my name is jenni . # hi jenni . what do you do in your free time ? i enjoy horseback riding . # 
","i love to see movies that are good .  is my absolute favorite .  is , shall \# i love to see movies that are good . 
"
"i have three daughters . # i grew up on a farm in kansas . # my wife and i like to go scuba diving . # i love to go horseback riding . CC  SS hello , my name is sarah . how are you today ? # good , my name is jenni . # hi jenni . what do you do in your free time ? i enjoy horseback riding . # i like to read and go hiking with friends . # 
","i love to read about her .  . \# i love to read about .
"
"my favorite movie is goodfellas . # my parents have been married for 40 years . # i love to read . # i am a proofreader for a greeting card company . CC  SS hello , my name is sarah . how are you today ? # good , my name is jenni . # hi jenni . what do you do in your free time ? i enjoy horseback riding . # i like to read and go hiking with friends . # that is great to hear . # 
","i love to see movies .   is my absolute favorite .   . . .  \# i love to see movies .   is my absolute favorite .   . .
"
"i have three daughters . # i grew up on a farm in kansas . # my wife and i like to go scuba diving . # i love to go horseback riding . CC  SS hello , my name is sarah . how are you today ? # good , my name is jenni . # hi jenni . what do you do in your free time ? i enjoy horseback riding . # i like to read and go hiking with friends . # that is great to hear . # do you have kids ? i have two boys . # 
","i have a lot of fun with that one . \# i have a lot of fun with it .
"
"my favorite movie is goodfellas . # my parents have been married for 40 years . # i love to read . # i am a proofreader for a greeting card company . CC  SS hello , my name is sarah . how are you today ? # good , my name is jenni . # hi jenni . what do you do in your free time ? i enjoy horseback riding . # i like to read and go hiking with friends . # that is great to hear . # do you have kids ? i have two boys . # nice ! my three daughters would enjoy a boy as well . # 
","i have a lot of fun with that one . \# i have a lot of fun with it .
"
"i have three daughters . # i grew up on a farm in kansas . # my wife and i like to go scuba diving . # i love to go horseback riding . CC  SS hello , my name is sarah . how are you today ? # good , my name is jenni . # hi jenni . what do you do in your free time ? i enjoy horseback riding . # i like to read and go hiking with friends . # that is great to hear . # do you have kids ? i have two boys . # nice ! my three daughters would enjoy a boy as well . # i would love a girl but i do not know if i could handle another boy # 
","i would have liked to have been able to handle the boy .   . . .  \# i would have liked to have been able to handle the boy .   . .
"
"my favorite movie is goodfellas . # my parents have been married for 40 years . # i love to read . # i am a proofreader for a greeting card company . CC  SS hello , my name is sarah . how are you today ? # good , my name is jenni . # hi jenni . what do you do in your free time ? i enjoy horseback riding . # i like to read and go hiking with friends . # that is great to hear . # do you have kids ? i have two boys . # nice ! my three daughters would enjoy a boy as well . # i would love a girl but i do not know if i could handle another boy # i can understand . where are you from ? i am from kansas who grew up on a farm # 
","i am not a farmer , but rather an artist . \# i am not a farmer , but rather an artist
"
"i have three daughters . # i grew up on a farm in kansas . # my wife and i like to go scuba diving . # i love to go horseback riding . CC  SS hello , my name is sarah . how are you today ? # good , my name is jenni . # hi jenni . what do you do in your free time ? i enjoy horseback riding . # i like to read and go hiking with friends . # that is great to hear . # do you have kids ? i have two boys . # nice ! my three daughters would enjoy a boy as well . # i would love a girl but i do not know if i could handle another boy # i can understand . where are you from ? i am from kansas who grew up on a farm # i am orginally from alabama but live in atlanta , ga now . # 
","i have a lot of fun in it . i like it there .   .  . \# i have a lot of fun in it .
"
"my favorite movie is goodfellas . # my parents have been married for 40 years . # i love to read . # i am a proofreader for a greeting card company . CC  SS hello , my name is sarah . how are you today ? # good , my name is jenni . # hi jenni . what do you do in your free time ? i enjoy horseback riding . # i like to read and go hiking with friends . # that is great to hear . # do you have kids ? i have two boys . # nice ! my three daughters would enjoy a boy as well . # i would love a girl but i do not know if i could handle another boy # i can understand . where are you from ? i am from kansas who grew up on a farm # i am orginally from alabama but live in atlanta , ga now . # how amazing ! i live in ny but miss the farm life in kansas . # 
","i am not a fan of movies that much .  is myopic and goodfellas portrait \# i am not a fan of movies that much .  is myopic and goodfellas .
"
"i went to college in maryland . # i live in huge mansion . # i make 35 million a year . # i am a professional basketball player . # i play for the washington wizards . CC  SS 
","hi , who are both my heroes . \# hi , who are both my heroes , i.
"
"my favorite color is orange . # i love gummy bears . # i have a parakeet . # i have 3 roommates . # i am lactose intolerant . CC  SS hello ! how are you this beautiful day ? # 
","i am a fan of his works . \# i am not sure why .
"
"i went to college in maryland . # i live in huge mansion . # i make 35 million a year . # i am a professional basketball player . # i play for the washington wizards . CC  SS hello ! how are you this beautiful day ? # hey there ! not to bad , and yourself ? # 
","i am not sure what to think when you see it .  \# i am not a fan of the movie .
"
"my favorite color is orange . # i love gummy bears . # i have a parakeet . # i have 3 roommates . # i am lactose intolerant . CC  SS hello ! how are you this beautiful day ? # hey there ! not to bad , and yourself ? # its the off season , so i am enjoying the day and time . i am a pro ball player # 
","i am not a prodigy .   . \# i am not a prodigy .  
"
"i went to college in maryland . # i live in huge mansion . # i make 35 million a year . # i am a professional basketball player . # i play for the washington wizards . CC  SS hello ! how are you this beautiful day ? # hey there ! not to bad , and yourself ? # its the off season , so i am enjoying the day and time . i am a pro ball player # that is awesome , how do you like it ? # 
","i do n't like it , I am done with it .  . \# i do n't like it .  .
"
"my favorite color is orange . # i love gummy bears . # i have a parakeet . # i have 3 roommates . # i am lactose intolerant . CC  SS hello ! how are you this beautiful day ? # hey there ! not to bad , and yourself ? # its the off season , so i am enjoying the day and time . i am a pro ball player # that is awesome , how do you like it ? # i love to play , and its my security . what do you do ? . . for a living ? # 
","i am not a professional actor .   . \# i am not a professional actor .  
"
"i went to college in maryland . # i live in huge mansion . # i make 35 million a year . # i am a professional basketball player . # i play for the washington wizards . CC  SS hello ! how are you this beautiful day ? # hey there ! not to bad , and yourself ? # its the off season , so i am enjoying the day and time . i am a pro ball player # that is awesome , how do you like it ? # i love to play , and its my security . what do you do ? . . for a living ? # currently a student but i work at a pet store part time . do you like animals ? # 
","i do n't , and i n't like it .   \# i do n't , and i n't like it .   .
"
"my favorite color is orange . # i love gummy bears . # i have a parakeet . # i have 3 roommates . # i am lactose intolerant . CC  SS hello ! how are you this beautiful day ? # hey there ! not to bad , and yourself ? # its the off season , so i am enjoying the day and time . i am a pro ball player # that is awesome , how do you like it ? # i love to play , and its my security . what do you do ? . . for a living ? # currently a student but i work at a pet store part time . do you like animals ? # i did have a dog growing up . yeah . i still miss that dog . # 
","i have a lot of fun with that one . \# i have a lot of fun with that .  .
"
"i went to college in maryland . # i live in huge mansion . # i make 35 million a year . # i am a professional basketball player . # i play for the washington wizards . CC  SS hello ! how are you this beautiful day ? # hey there ! not to bad , and yourself ? # its the off season , so i am enjoying the day and time . i am a pro ball player # that is awesome , how do you like it ? # i love to play , and its my security . what do you do ? . . for a living ? # currently a student but i work at a pet store part time . do you like animals ? # i did have a dog growing up . yeah . i still miss that dog . # with three roommates it is too crazy for a dog lol but i have a little parakeet # 
","i have a lot of fun with that one . \# i have a lot of fun with that .  .
"
"my favorite color is orange . # i love gummy bears . # i have a parakeet . # i have 3 roommates . # i am lactose intolerant . CC  SS hello ! how are you this beautiful day ? # hey there ! not to bad , and yourself ? # its the off season , so i am enjoying the day and time . i am a pro ball player # that is awesome , how do you like it ? # i love to play , and its my security . what do you do ? . . for a living ? # currently a student but i work at a pet store part time . do you like animals ? # i did have a dog growing up . yeah . i still miss that dog . # with three roommates it is too crazy for a dog lol but i have a little parakeet # that is cute . where do you go to school ? i graduated from william mary # 
","i am not a student of course , you ?   ? \# i am not a student of course .  .
"
"i went to college in maryland . # i live in huge mansion . # i make 35 million a year . # i am a professional basketball player . # i play for the washington wizards . CC  SS hello ! how are you this beautiful day ? # hey there ! not to bad , and yourself ? # its the off season , so i am enjoying the day and time . i am a pro ball player # that is awesome , how do you like it ? # i love to play , and its my security . what do you do ? . . for a living ? # currently a student but i work at a pet store part time . do you like animals ? # i did have a dog growing up . yeah . i still miss that dog . # with three roommates it is too crazy for a dog lol but i have a little parakeet # that is cute . where do you go to school ? i graduated from william mary # i am at university of michigan right now # 
","i am not a student of course .  is not for everyone . \# i am not a student of course . 
"
"my favorite color is orange . # i love gummy bears . # i have a parakeet . # i have 3 roommates . # i am lactose intolerant . CC  SS hello ! how are you this beautiful day ? # hey there ! not to bad , and yourself ? # its the off season , so i am enjoying the day and time . i am a pro ball player # that is awesome , how do you like it ? # i love to play , and its my security . what do you do ? . . for a living ? # currently a student but i work at a pet store part time . do you like animals ? # i did have a dog growing up . yeah . i still miss that dog . # with three roommates it is too crazy for a dog lol but i have a little parakeet # that is cute . where do you go to school ? i graduated from william mary # i am at university of michigan right now # what s your major ? you work at a pet store . are you interested in being a vet ? # 
","i would like to be seen as a vet , but i think he would have a hard time \# i would like to be seen as a vet , but i think he would have a hard work
"
"i have two tattoos . # i have curly , red hair . # i drive a large , blue van . # i love to recycle . # i am a hippie . CC  SS 
","hi , who are both you wish had a heart and a soul .  \# hi , who are both you wish had a heart .
"
"i work in a warehouse . # i have a very tone body . # my son is a straight a student . # i have a collection of video games . CC  SS i am such a hippie . long curly red hair , i recycle and drive a big blue van . # 
","i am not a hippie .   . \# i am not a hippie .  
"
"i have two tattoos . # i have curly , red hair . # i drive a large , blue van . # i love to recycle . # i am a hippie . CC  SS i am such a hippie . long curly red hair , i recycle and drive a big blue van . # well ai nt that something . do you have a favorite band ? # 
","i do nt seem to have a favorite .   .  .   . \# i do nt matter .
"
"i work in a warehouse . # i have a very tone body . # my son is a straight a student . # i have a collection of video games . CC  SS i am such a hippie . long curly red hair , i recycle and drive a big blue van . # well ai nt that something . do you have a favorite band ? # i have a lot so i will just pick deep purple to go with my blue van . # 
","i have a lot of fun with it . \# i have a lot of fun with that one .
"
"i have two tattoos . # i have curly , red hair . # i drive a large , blue van . # i love to recycle . # i am a hippie . CC  SS i am such a hippie . long curly red hair , i recycle and drive a big blue van . # well ai nt that something . do you have a favorite band ? # i have a lot so i will just pick deep purple to go with my blue van . # you may not hear this elsewhere , but i am proud of you for doing what you love # 
","i am not heard , but the characters are .   .   . .   \# i am not heard , but the characters are .   . .
"
"i work in a warehouse . # i have a very tone body . # my son is a straight a student . # i have a collection of video games . CC  SS i am such a hippie . long curly red hair , i recycle and drive a big blue van . # well ai nt that something . do you have a favorite band ? # i have a lot so i will just pick deep purple to go with my blue van . # you may not hear this elsewhere , but i am proud of you for doing what you love # well thank you and peace on earth and god bless you too . # 
","i am not a religious person .   . \# i am not a religious person .  
"
"i have two tattoos . # i have curly , red hair . # i drive a large , blue van . # i love to recycle . # i am a hippie . CC  SS i am such a hippie . long curly red hair , i recycle and drive a big blue van . # well ai nt that something . do you have a favorite band ? # i have a lot so i will just pick deep purple to go with my blue van . # you may not hear this elsewhere , but i am proud of you for doing what you love # well thank you and peace on earth and god bless you too . # thanks buddy . me ? i am stuck at a job i ca nt leave # 
","i have a lot of fun with my tattoos . \# i have a lot of fun with my tattoos , but I have a hard time leaving out .
"
"i work in a warehouse . # i have a very tone body . # my son is a straight a student . # i have a collection of video games . CC  SS i am such a hippie . long curly red hair , i recycle and drive a big blue van . # well ai nt that something . do you have a favorite band ? # i have a lot so i will just pick deep purple to go with my blue van . # you may not hear this elsewhere , but i am proud of you for doing what you love # well thank you and peace on earth and god bless you too . # thanks buddy . me ? i am stuck at a job i ca nt leave # yes you can ! let your hair grow long and they will fire you . # 
","i am not a fan of that word . \# i am not a fan of that word
"
"i have two tattoos . # i have curly , red hair . # i drive a large , blue van . # i love to recycle . # i am a hippie . CC  SS i am such a hippie . long curly red hair , i recycle and drive a big blue van . # well ai nt that something . do you have a favorite band ? # i have a lot so i will just pick deep purple to go with my blue van . # you may not hear this elsewhere , but i am proud of you for doing what you love # well thank you and peace on earth and god bless you too . # thanks buddy . me ? i am stuck at a job i ca nt leave # yes you can ! let your hair grow long and they will fire you . # haha i wish but i got a kids to provide for . luckily he is a genius # 
","i have a lot of fun with that one . \# i have a lot of fun with it .
"
"i work in a warehouse . # i have a very tone body . # my son is a straight a student . # i have a collection of video games . CC  SS i am such a hippie . long curly red hair , i recycle and drive a big blue van . # well ai nt that something . do you have a favorite band ? # i have a lot so i will just pick deep purple to go with my blue van . # you may not hear this elsewhere , but i am proud of you for doing what you love # well thank you and peace on earth and god bless you too . # thanks buddy . me ? i am stuck at a job i ca nt leave # yes you can ! let your hair grow long and they will fire you . # haha i wish but i got a kids to provide for . luckily he is a genius # all of us hippies have long hair . nobody does today . not even women . # 
","i am not a fan of women .  . \# i am not a fan of women . 
"
"i have two tattoos . # i have curly , red hair . # i drive a large , blue van . # i love to recycle . # i am a hippie . CC  SS i am such a hippie . long curly red hair , i recycle and drive a big blue van . # well ai nt that something . do you have a favorite band ? # i have a lot so i will just pick deep purple to go with my blue van . # you may not hear this elsewhere , but i am proud of you for doing what you love # well thank you and peace on earth and god bless you too . # thanks buddy . me ? i am stuck at a job i ca nt leave # yes you can ! let your hair grow long and they will fire you . # haha i wish but i got a kids to provide for . luckily he is a genius # all of us hippies have long hair . nobody does today . not even women . # that is what my son always says . he is got long hair just like you # 
","i have a lot of fun with that one . \# i have a lot of fun with that .
"
"i work in a warehouse . # i have a very tone body . # my son is a straight a student . # i have a collection of video games . CC  SS i am such a hippie . long curly red hair , i recycle and drive a big blue van . # well ai nt that something . do you have a favorite band ? # i have a lot so i will just pick deep purple to go with my blue van . # you may not hear this elsewhere , but i am proud of you for doing what you love # well thank you and peace on earth and god bless you too . # thanks buddy . me ? i am stuck at a job i ca nt leave # yes you can ! let your hair grow long and they will fire you . # haha i wish but i got a kids to provide for . luckily he is a genius # all of us hippies have long hair . nobody does today . not even women . # that is what my son always says . he is got long hair just like you # if he is a genius then he loves to recycle like i do . # 
","i am not a genius , but a fool . \# i am not a genius , but a fool
"
"i have two tattoos . # i have curly , red hair . # i drive a large , blue van . # i love to recycle . # i am a hippie . CC  SS i am such a hippie . long curly red hair , i recycle and drive a big blue van . # well ai nt that something . do you have a favorite band ? # i have a lot so i will just pick deep purple to go with my blue van . # you may not hear this elsewhere , but i am proud of you for doing what you love # well thank you and peace on earth and god bless you too . # thanks buddy . me ? i am stuck at a job i ca nt leave # yes you can ! let your hair grow long and they will fire you . # haha i wish but i got a kids to provide for . luckily he is a genius # all of us hippies have long hair . nobody does today . not even women . # that is what my son always says . he is got long hair just like you # if he is a genius then he loves to recycle like i do . # he is into all that stuff . what else are you into ? # 
","i like to think I am the best .   . . .   . \# i like to think I am the best .   . . .   . . .
"
"i work in a warehouse . # i have a very tone body . # my son is a straight a student . # i have a collection of video games . CC  SS i am such a hippie . long curly red hair , i recycle and drive a big blue van . # well ai nt that something . do you have a favorite band ? # i have a lot so i will just pick deep purple to go with my blue van . # you may not hear this elsewhere , but i am proud of you for doing what you love # well thank you and peace on earth and god bless you too . # thanks buddy . me ? i am stuck at a job i ca nt leave # yes you can ! let your hair grow long and they will fire you . # haha i wish but i got a kids to provide for . luckily he is a genius # all of us hippies have long hair . nobody does today . not even women . # that is what my son always says . he is got long hair just like you # if he is a genius then he loves to recycle like i do . # he is into all that stuff . what else are you into ? # does he have any tattoos yet ? i have two . # 
","no i do nt mean wow ;-)""  . .  . \# no i do nt mean it .
"
"i like to remodel homes . # i like to go shopping with my daughters . # i like to go hunting . # my favorite holiday is halloween . # i like to shoot a bow . CC  SS 
","i like a lot of movies .   . \# i like a lot of movies .  
"
"i like to watch movies . # i am a mother of 5 . # i like to draw . # i like to do crafts . # i like all types of music . CC  SS hello there ! how are you ? # 
","i am a fan of music .  . \# i am a fan of music . 
"
"i like to remodel homes . # i like to go shopping with my daughters . # i like to go hunting . # my favorite holiday is halloween . # i like to shoot a bow . CC  SS hello there ! how are you ? # i am fine my 5 kids are driving me crazy ! # 
","i am not a big fan of the movie .  . \# i am not a big fan of the movie . 
"
"i like to watch movies . # i am a mother of 5 . # i like to draw . # i like to do crafts . # i like all types of music . CC  SS hello there ! how are you ? # i am fine my 5 kids are driving me crazy ! # oh golly that is a lot of kids ! my two daughters are more than enough ! # 
","i am not got the time or inclination for this kind of drama .   \# i am not got the time or inclination to have kids .
"
"i like to remodel homes . # i like to go shopping with my daughters . # i like to go hunting . # my favorite holiday is halloween . # i like to shoot a bow . CC  SS hello there ! how are you ? # i am fine my 5 kids are driving me crazy ! # oh golly that is a lot of kids ! my two daughters are more than enough ! # we spend a lot of time watching movies and i do love that part # 
","i love to see movies that is both of these things .  . .  . \# i love to see movies that is both of these things . 
"
"i like to watch movies . # i am a mother of 5 . # i like to draw . # i like to do crafts . # i like all types of music . CC  SS hello there ! how are you ? # i am fine my 5 kids are driving me crazy ! # oh golly that is a lot of kids ! my two daughters are more than enough ! # we spend a lot of time watching movies and i do love that part # that sounds nice ! we spend a lot of time shopping of course ! # 
","i love shopping , i. \# i love shopping , but i hate shopping
"
"i like to remodel homes . # i like to go shopping with my daughters . # i like to go hunting . # my favorite holiday is halloween . # i like to shoot a bow . CC  SS hello there ! how are you ? # i am fine my 5 kids are driving me crazy ! # oh golly that is a lot of kids ! my two daughters are more than enough ! # we spend a lot of time watching movies and i do love that part # that sounds nice ! we spend a lot of time shopping of course ! # i love to shop . i love to go to the craft store . i love crafts # 
","i love to remodel the craft store into something else . \# i love to remodel the craft store into a museum !
"
"i like to watch movies . # i am a mother of 5 . # i like to draw . # i like to do crafts . # i like all types of music . CC  SS hello there ! how are you ? # i am fine my 5 kids are driving me crazy ! # oh golly that is a lot of kids ! my two daughters are more than enough ! # we spend a lot of time watching movies and i do love that part # that sounds nice ! we spend a lot of time shopping of course ! # i love to shop . i love to go to the craft store . i love crafts # crafts are fun ! i remodel homes , which is like giant crafts ! # 
","that is , i. e . i. like .  .  .   . \# that is , i. e . i. like .  .  .  
"
"i like to remodel homes . # i like to go shopping with my daughters . # i like to go hunting . # my favorite holiday is halloween . # i like to shoot a bow . CC  SS hello there ! how are you ? # i am fine my 5 kids are driving me crazy ! # oh golly that is a lot of kids ! my two daughters are more than enough ! # we spend a lot of time watching movies and i do love that part # that sounds nice ! we spend a lot of time shopping of course ! # i love to shop . i love to go to the craft store . i love crafts # crafts are fun ! i remodel homes , which is like giant crafts ! # that is so cool . i love to draw things as well # 
","i love to see things turn out .  \# i love to see things turn out !
"
"i like to watch movies . # i am a mother of 5 . # i like to draw . # i like to do crafts . # i like all types of music . CC  SS hello there ! how are you ? # i am fine my 5 kids are driving me crazy ! # oh golly that is a lot of kids ! my two daughters are more than enough ! # we spend a lot of time watching movies and i do love that part # that sounds nice ! we spend a lot of time shopping of course ! # i love to shop . i love to go to the craft store . i love crafts # crafts are fun ! i remodel homes , which is like giant crafts ! # that is so cool . i love to draw things as well # i also hunt , specifically with a bow . # 
","that is , i. e i. like , i. \# that is , i. e i. like , i .
"
"i like to remodel homes . # i like to go shopping with my daughters . # i like to go hunting . # my favorite holiday is halloween . # i like to shoot a bow . CC  SS hello there ! how are you ? # i am fine my 5 kids are driving me crazy ! # oh golly that is a lot of kids ! my two daughters are more than enough ! # we spend a lot of time watching movies and i do love that part # that sounds nice ! we spend a lot of time shopping of course ! # i love to shop . i love to go to the craft store . i love crafts # crafts are fun ! i remodel homes , which is like giant crafts ! # that is so cool . i love to draw things as well # i also hunt , specifically with a bow . # that is cool also . i love music and all types . # 
","i love to see all of the characters in the movies succeed !   \# i love to see all of the characters in the movies succeed .
"
"i like to watch movies . # i am a mother of 5 . # i like to draw . # i like to do crafts . # i like all types of music . CC  SS hello there ! how are you ? # i am fine my 5 kids are driving me crazy ! # oh golly that is a lot of kids ! my two daughters are more than enough ! # we spend a lot of time watching movies and i do love that part # that sounds nice ! we spend a lot of time shopping of course ! # i love to shop . i love to go to the craft store . i love crafts # crafts are fun ! i remodel homes , which is like giant crafts ! # that is so cool . i love to draw things as well # i also hunt , specifically with a bow . # that is cool also . i love music and all types . # music is so great . do you like holidays ? # 
","i do nativity scene .  . \# i do nativity .
"
"i like to remodel homes . # i like to go shopping with my daughters . # i like to go hunting . # my favorite holiday is halloween . # i like to shoot a bow . CC  SS hello there ! how are you ? # i am fine my 5 kids are driving me crazy ! # oh golly that is a lot of kids ! my two daughters are more than enough ! # we spend a lot of time watching movies and i do love that part # that sounds nice ! we spend a lot of time shopping of course ! # i love to shop . i love to go to the craft store . i love crafts # crafts are fun ! i remodel homes , which is like giant crafts ! # that is so cool . i love to draw things as well # i also hunt , specifically with a bow . # that is cool also . i love music and all types . # music is so great . do you like holidays ? # i love new years it the worlds greatest do over # 
","i love to see all the characters in the movies change . \# i love to see all the characters who play . 
"
"i like to watch movies . # i am a mother of 5 . # i like to draw . # i like to do crafts . # i like all types of music . CC  SS hello there ! how are you ? # i am fine my 5 kids are driving me crazy ! # oh golly that is a lot of kids ! my two daughters are more than enough ! # we spend a lot of time watching movies and i do love that part # that sounds nice ! we spend a lot of time shopping of course ! # i love to shop . i love to go to the craft store . i love crafts # crafts are fun ! i remodel homes , which is like giant crafts ! # that is so cool . i love to draw things as well # i also hunt , specifically with a bow . # that is cool also . i love music and all types . # music is so great . do you like holidays ? # i love new years it the worlds greatest do over # halloween is my favorite . and its so soon ! # 
","i love to see all the characters in the movies change \# i love to see all the characters in the movies change .
"
"i like to remodel homes . # i like to go shopping with my daughters . # i like to go hunting . # my favorite holiday is halloween . # i like to shoot a bow . CC  SS hello there ! how are you ? # i am fine my 5 kids are driving me crazy ! # oh golly that is a lot of kids ! my two daughters are more than enough ! # we spend a lot of time watching movies and i do love that part # that sounds nice ! we spend a lot of time shopping of course ! # i love to shop . i love to go to the craft store . i love crafts # crafts are fun ! i remodel homes , which is like giant crafts ! # that is so cool . i love to draw things as well # i also hunt , specifically with a bow . # that is cool also . i love music and all types . # music is so great . do you like holidays ? # i love new years it the worlds greatest do over # halloween is my favorite . and its so soon ! # yes in less that 2 weeks all the kids will be minions # 
","that is , the minions of the year !  .   .  .   . \# that is , the minions of the year !  !
"
